file,block,exercise_index,exercise,midi_start_from_anchor_sec,midi_end_from_anchor_sec,emg_start_sec,emg_end_sec,duration_sec,emg_rms_mv,sample_count,source,midi_anchor_lowest_note_sec,emg_anchor_imu_punch_sec
011cold.csv,1,1,C major scale 1 octave up/down,8.265625,43.354167,15.575875,50.664417,35.088542,1.13253960,44185,midi_notes,8.820833,7.310250
011cold.csv,1,2,Max loudness chords,43.354167,55.670833,50.664417,62.981083,12.316667,0.53760373,15510,inferred_gap_no_midi_notes,8.820833,7.310250
011cold.csv,1,3,"Hold G, 321",55.670833,86.931250,62.981083,94.241500,31.260417,0.52527176,39365,midi_notes,8.820833,7.310250
011cold.csv,1,4,Chromatic octaves,89.898958,91.817708,97.209208,99.127958,1.918750,1.22645476,2416,midi_notes,8.820833,7.310250
011cold.csv,1,5,C major arpeggios,98.123958,99.321875,105.434208,106.632125,1.197917,1.45302034,1508,midi_notes,8.820833,7.310250
011cold.csv,1,6,Anchored trill,102.278125,133.641667,109.588375,140.951917,31.363542,0.32965862,39495,midi_notes,8.820833,7.310250
011cold.csv,2,1,C major scale 1 octave up/down,353.253125,385.252083,360.563375,392.562333,31.998958,1.20899445,40295,midi_notes,8.820833,7.310250
011cold.csv,2,2,Max loudness chords,385.252083,396.515625,392.562333,403.825875,11.263542,0.38883606,14184,inferred_gap_no_midi_notes,8.820833,7.310250
011cold.csv,2,3,"Hold G, 321",396.515625,427.223958,403.825875,434.534208,30.708333,0.41900957,38670,midi_notes,8.820833,7.310250
011cold.csv,2,4,Chromatic octaves,429.613542,435.821875,436.923792,443.132125,6.208333,0.96267657,7818,midi_notes,8.820833,7.310250
011cold.csv,2,5,C major arpeggios,438.100000,439.334375,445.410250,446.644625,1.234375,1.60831569,1555,midi_notes,8.820833,7.310250
011cold.csv,2,6,Anchored trill,444.562500,475.070833,451.872750,482.381083,30.508333,0.30834738,38418,midi_notes,8.820833,7.310250
011cold.csv,3,1,C major scale 1 octave up/down,619.562500,650.521875,626.872750,657.832125,30.959375,1.30566550,38986,midi_notes,8.820833,7.310250
011cold.csv,3,2,Max loudness chords,650.521875,660.077083,657.832125,667.387333,9.555208,0.53908807,12032,inferred_gap_no_midi_notes,8.820833,7.310250
011cold.csv,3,3,"Hold G, 321",660.077083,689.892708,667.387333,697.202958,29.815625,0.57219885,37546,midi_notes,8.820833,7.310250
011cold.csv,3,4,Chromatic octaves,691.538542,697.993750,698.848792,705.304000,6.455208,1.04856162,8129,midi_notes,8.820833,7.310250
011cold.csv,3,5,C major arpeggios,699.809375,701.035417,707.119625,708.345667,1.226042,1.46581230,1544,midi_notes,8.820833,7.310250
011cold.csv,3,6,Anchored trill,705.511458,735.376042,712.821708,742.686292,29.864583,0.34684296,37607,midi_notes,8.820833,7.310250
011cold.csv,4,1,C major scale 1 octave up/down,929.688542,960.311458,936.998792,967.621708,30.622917,1.17889935,38562,midi_notes,8.820833,7.310250
011cold.csv,4,2,Max loudness chords,960.311458,969.806250,967.621708,977.116500,9.494792,0.47854168,11957,inferred_gap_no_midi_notes,8.820833,7.310250
011cold.csv,4,3,"Hold G, 321",969.806250,999.765625,977.116500,1007.075875,29.959375,0.55317196,37727,midi_notes,8.820833,7.310250
011cold.csv,4,4,Chromatic octaves,1001.991667,1004.058333,1009.301917,1011.368583,2.066667,0.97014053,2603,midi_notes,8.820833,7.310250
011cold.csv,4,5,C major arpeggios,1008.895833,1010.126042,1016.206083,1017.436292,1.230208,1.29977936,1550,midi_notes,8.820833,7.310250
011cold.csv,4,6,Anchored trill,1013.305208,1044.012500,1020.615458,1051.322750,30.707292,0.32300348,38668,midi_notes,8.820833,7.310250
011cold.csv,5,1,C major scale 1 octave up/down,1213.500000,1243.589583,1220.810250,1250.899833,30.089583,1.38476265,37891,midi_notes,8.820833,7.310250
011cold.csv,5,2,Max loudness chords,1243.589583,1253.644792,1250.899833,1260.955042,10.055208,0.50633254,12662,inferred_gap_no_midi_notes,8.820833,7.310250
011cold.csv,5,3,"Hold G, 321",1253.644792,1284.377083,1260.955042,1291.687333,30.732292,0.53322780,38700,midi_notes,8.820833,7.310250
011cold.csv,5,4,Chromatic octaves,1287.281250,1293.526042,1294.591500,1300.836292,6.244792,1.00237098,7864,midi_notes,8.820833,7.310250
011cold.csv,5,5,C major arpeggios,1296.021875,1297.245833,1303.332125,1304.556083,1.223958,1.51892963,1541,midi_notes,8.820833,7.310250
011cold.csv,5,6,Anchored trill,1299.663542,1329.773958,1306.973792,1337.084208,30.110417,0.36543334,37917,midi_notes,8.820833,7.310250
