file,block,exercise_index,exercise,midi_start_from_anchor_sec,midi_end_from_anchor_sec,emg_start_sec,emg_end_sec,duration_sec,emg_rms_mv,sample_count,source,midi_anchor_lowest_note_sec,emg_anchor_imu_punch_sec
008warm_01.csv,1,1,C major scale 1 octave up/down,27.866667,60.191667,47.002917,79.327917,32.325000,0.05172087,40706,midi_notes,28.882292,19.136250
008warm_01.csv,1,2,Max loudness chords,60.191667,103.031250,79.327917,122.167500,42.839583,0.13100904,53946,inferred_gap_no_midi_notes,28.882292,19.136250
008warm_01.csv,1,3,"Hold G, 321",103.031250,130.175000,122.167500,149.311250,27.143750,0.06262156,34181,midi_notes,28.882292,19.136250
008warm_01.csv,1,4,Chromatic octaves,164.393750,171.459375,183.530000,190.595625,7.065625,0.13047111,8898,midi_notes,28.882292,19.136250
008warm_01.csv,1,5,C major arpeggios,175.965625,176.797917,195.101875,195.934167,0.832292,0.04097603,1048,midi_notes,28.882292,19.136250
008warm_01.csv,1,6,Anchored trill,191.078125,220.687500,210.214375,239.823750,29.609375,0.06490154,37286,midi_notes,28.882292,19.136250
008warm_01.csv,2,1,C major scale 1 octave up/down,406.042708,448.744792,425.178958,467.881042,42.702083,0.06575264,53773,midi_notes,28.882292,19.136250
008warm_01.csv,2,2,Max loudness chords,448.744792,481.142708,467.881042,500.278958,32.397917,0.11922118,40797,inferred_gap_no_midi_notes,28.882292,19.136250
008warm_01.csv,2,3,"Hold G, 321",481.142708,513.285417,500.278958,532.421667,32.142708,0.04977567,40476,midi_notes,28.882292,19.136250
008warm_01.csv,2,4,Chromatic octaves,517.364583,527.301042,536.500833,546.437292,9.936458,0.12670474,12513,midi_notes,28.882292,19.136250
008warm_01.csv,2,5,C major arpeggios,527.301042,527.301042,546.437292,546.437292,0.000000,nan,0,midi_notes,28.882292,19.136250
008warm_01.csv,2,6,Anchored trill,548.972917,566.548958,568.109167,585.685208,17.576042,0.08584909,22133,midi_notes,28.882292,19.136250
008warm_01.csv,3,1,C major scale 1 octave up/down,688.891667,720.142708,708.027917,739.278958,31.251042,0.03230363,39353,midi_notes,28.882292,19.136250
008warm_01.csv,3,2,Max loudness chords,720.142708,753.597917,739.278958,772.734167,33.455208,0.11686043,42129,inferred_gap_no_midi_notes,28.882292,19.136250
008warm_01.csv,3,3,"Hold G, 321",753.597917,777.161458,772.734167,796.297708,23.563542,0.05346856,29673,midi_notes,28.882292,19.136250
008warm_01.csv,3,4,Chromatic octaves,797.721875,805.598958,816.858125,824.735208,7.877083,0.12270773,9919,midi_notes,28.882292,19.136250
008warm_01.csv,3,5,C major arpeggios,814.960417,816.002083,834.096667,835.138333,1.041667,0.12409170,1312,midi_notes,28.882292,19.136250
008warm_01.csv,3,6,Anchored trill,820.370833,854.962500,839.507083,874.098750,34.591667,0.06785336,43559,midi_notes,28.882292,19.136250
008warm_01.csv,4,1,C major scale 1 octave up/down,989.878125,1016.268750,1009.014375,1035.405000,26.390625,0.04020981,33233,midi_notes,28.882292,19.136250
008warm_01.csv,4,2,Max loudness chords,1016.268750,1065.820833,1035.405000,1084.957083,49.552083,0.09871053,62399,inferred_gap_no_midi_notes,28.882292,19.136250
008warm_01.csv,4,3,"Hold G, 321",1065.820833,1105.527083,1084.957083,1124.663333,39.706250,0.06776299,50000,midi_notes,28.882292,19.136250
008warm_01.csv,4,4,Chromatic octaves,1115.961458,1121.226042,1135.097708,1140.362292,5.264583,0.11417910,6629,midi_notes,28.882292,19.136250
008warm_01.csv,4,5,C major arpeggios,1130.678125,1131.756250,1149.814375,1150.892500,1.078125,0.11529713,1358,midi_notes,28.882292,19.136250
008warm_01.csv,4,6,Anchored trill,1140.947917,1185.755208,1160.084167,1204.891458,44.807292,0.07106573,56424,midi_notes,28.882292,19.136250
008warm_01.csv,5,1,C major scale 1 octave up/down,1291.423958,1322.715625,1310.560208,1341.851875,31.291667,0.04475330,39404,midi_notes,28.882292,19.136250
008warm_01.csv,5,2,Max loudness chords,1322.715625,1360.902083,1341.851875,1380.038333,38.186458,0.10252476,48087,inferred_gap_no_midi_notes,28.882292,19.136250
008warm_01.csv,5,3,"Hold G, 321",1360.902083,1391.711458,1380.038333,1410.847708,30.809375,0.05298295,38797,midi_notes,28.882292,19.136250
008warm_01.csv,5,4,Chromatic octaves,1405.331250,1411.216667,1424.467500,1430.352917,5.885417,0.12552869,7412,midi_notes,28.882292,19.136250
008warm_01.csv,5,5,C major arpeggios,1411.216667,1411.216667,1430.352917,1430.352917,0.000000,nan,0,midi_notes,28.882292,19.136250
008warm_01.csv,5,6,Anchored trill,1423.544792,1464.725000,1442.681042,1483.861250,41.180208,0.07946586,51857,midi_notes,28.882292,19.136250
