file,block,exercise_index,exercise,midi_start_from_anchor_sec,midi_end_from_anchor_sec,emg_start_sec,emg_end_sec,duration_sec,emg_rms_mv,sample_count,source,midi_anchor_lowest_note_sec,emg_anchor_imu_punch_sec
003warm_01.csv,1,1,C major scale 1 octave up/down,39.386458,63.013542,57.746458,81.373542,23.627083,1.02766902,29753,midi_notes,9.803125,18.360000
003warm_01.csv,1,2,Max loudness chords,63.013542,81.851042,81.373542,100.211042,18.837500,0.63722037,23721,inferred_gap_no_midi_notes,9.803125,18.360000
003warm_01.csv,1,3,"Hold G, 321",81.851042,112.034375,100.211042,130.394375,30.183333,0.79172605,38009,midi_notes,9.803125,18.360000
003warm_01.csv,1,4,Chromatic octaves,167.059375,184.026042,185.419375,202.386042,16.966667,1.36481815,21365,midi_notes,9.803125,18.360000
003warm_01.csv,1,5,C major arpeggios,184.026042,184.026042,202.386042,202.386042,0.000000,nan,0,midi_notes,9.803125,18.360000
003warm_01.csv,1,6,Anchored trill,212.522917,243.240625,230.882917,261.600625,30.717708,0.74415707,38682,midi_notes,9.803125,18.360000
003warm_01.csv,2,1,C major scale 1 octave up/down,381.769792,413.272917,400.129792,431.632917,31.503125,2.10554072,39670,midi_notes,9.803125,18.360000
003warm_01.csv,2,2,Max loudness chords,413.272917,468.188542,431.632917,486.548542,54.915625,0.38933341,69153,inferred_gap_no_midi_notes,9.803125,18.360000
003warm_01.csv,2,3,"Hold G, 321",468.188542,491.477083,486.548542,509.837083,23.288542,0.51679018,29327,midi_notes,9.803125,18.360000
003warm_01.csv,2,4,Chromatic octaves,501.038542,505.268750,519.398542,523.628750,4.230208,0.41175797,5327,midi_notes,9.803125,18.360000
003warm_01.csv,2,5,C major arpeggios,505.268750,505.268750,523.628750,523.628750,0.000000,nan,0,midi_notes,9.803125,18.360000
003warm_01.csv,2,6,Anchored trill,518.689583,550.083333,537.049583,568.443333,31.393750,0.16192788,39533,midi_notes,9.803125,18.360000
003warm_01.csv,3,1,C major scale 1 octave up/down,643.520833,672.614583,661.880833,690.974583,29.093750,0.30360577,36637,midi_notes,9.803125,18.360000
003warm_01.csv,3,2,Max loudness chords,672.614583,683.128125,690.974583,701.488125,10.513542,0.07889422,13239,inferred_gap_no_midi_notes,9.803125,18.360000
003warm_01.csv,3,3,"Hold G, 321",683.128125,714.347917,701.488125,732.707917,31.219792,0.45960156,39314,midi_notes,9.803125,18.360000
003warm_01.csv,3,4,Chromatic octaves,719.516667,733.547917,737.876667,751.907917,14.031250,0.20837717,17669,midi_notes,9.803125,18.360000
003warm_01.csv,3,5,C major arpeggios,733.547917,733.547917,751.907917,751.907917,0.000000,nan,0,midi_notes,9.803125,18.360000
003warm_01.csv,3,6,Anchored trill,738.780208,769.661458,757.140208,788.021458,30.881250,0.09954230,38888,midi_notes,9.803125,18.360000
003warm_01.csv,4,1,C major scale 1 octave up/down,954.262500,985.271875,972.622500,1003.631875,31.009375,0.20640867,39049,midi_notes,9.803125,18.360000
003warm_01.csv,4,2,Max loudness chords,985.271875,996.646875,1003.631875,1015.006875,11.375000,0.07043852,14324,inferred_gap_no_midi_notes,9.803125,18.360000
003warm_01.csv,4,3,"Hold G, 321",996.646875,1027.190625,1015.006875,1045.550625,30.543750,0.71272999,38463,midi_notes,9.803125,18.360000
003warm_01.csv,4,4,Chromatic octaves,1041.122917,1052.984375,1059.482917,1071.344375,11.861458,0.17181435,14937,midi_notes,9.803125,18.360000
003warm_01.csv,4,5,C major arpeggios,1052.984375,1052.984375,1071.344375,1071.344375,0.000000,nan,0,midi_notes,9.803125,18.360000
003warm_01.csv,4,6,Anchored trill,1057.257292,1087.283333,1075.617292,1105.643333,30.026042,0.10888697,37810,midi_notes,9.803125,18.360000
003warm_01.csv,5,1,C major scale 1 octave up/down,1262.070833,1293.835417,1280.430833,1312.195417,31.764583,0.36800314,40000,midi_notes,9.803125,18.360000
003warm_01.csv,5,2,Max loudness chords,1293.835417,1304.358333,1312.195417,1322.718333,10.522917,0.10988428,13251,inferred_gap_no_midi_notes,9.803125,18.360000
003warm_01.csv,5,3,"Hold G, 321",1304.358333,1334.080208,1322.718333,1352.440208,29.721875,0.62602381,37427,midi_notes,9.803125,18.360000
003warm_01.csv,5,4,Chromatic octaves,1338.488542,1349.773958,1356.848542,1368.133958,11.285417,0.39470683,14211,midi_notes,9.803125,18.360000
003warm_01.csv,5,5,C major arpeggios,1349.773958,1349.773958,1368.133958,1368.133958,0.000000,nan,0,midi_notes,9.803125,18.360000
003warm_01.csv,5,6,Anchored trill,1353.273958,1383.462500,1371.633958,1401.822500,30.188542,0.22248260,38015,midi_notes,9.803125,18.360000
