file,block,exercise_index,exercise,midi_start_from_anchor_sec,midi_end_from_anchor_sec,emg_start_sec,emg_end_sec,duration_sec,emg_rms_mv,sample_count,source,midi_anchor_lowest_note_sec,emg_anchor_imu_punch_sec
003cold_01.csv,1,1,C major scale 1 octave up/down,10.972917,41.730208,19.990917,50.748208,30.757292,0.49025862,38732,midi_notes,0.757292,9.018000
003cold_01.csv,1,2,Max loudness chords,41.730208,52.687500,50.748208,61.705500,10.957292,0.58063188,13798,inferred_gap_no_midi_notes,0.757292,9.018000
003cold_01.csv,1,3,"Hold G, 321",52.687500,82.659375,61.705500,91.677375,29.971875,1.09082412,37742,midi_notes,0.757292,9.018000
003cold_01.csv,1,4,Chromatic octaves,85.507292,89.341667,94.525292,98.359667,3.834375,1.09541180,4829,midi_notes,0.757292,9.018000
003cold_01.csv,1,5,C major arpeggios,89.341667,89.341667,98.359667,98.359667,0.000000,nan,0,midi_notes,0.757292,9.018000
003cold_01.csv,1,6,Anchored trill,96.772917,127.048958,105.790917,136.066958,30.276042,2.23448989,38125,midi_notes,0.757292,9.018000
003cold_01.csv,2,1,C major scale 1 octave up/down,318.277083,349.533333,327.295083,358.551333,31.256250,0.17363547,39360,midi_notes,0.757292,9.018000
003cold_01.csv,2,2,Max loudness chords,349.533333,359.244792,358.551333,368.262792,9.711458,0.60621216,12229,inferred_gap_no_midi_notes,0.757292,9.018000
003cold_01.csv,2,3,"Hold G, 321",359.244792,390.308333,368.262792,399.326333,31.063542,1.36294275,39117,midi_notes,0.757292,9.018000
003cold_01.csv,2,4,Chromatic octaves,393.227083,406.589583,402.245083,415.607583,13.362500,2.53680618,16827,midi_notes,0.757292,9.018000
003cold_01.csv,2,5,C major arpeggios,406.589583,406.589583,415.607583,415.607583,0.000000,nan,0,midi_notes,0.757292,9.018000
003cold_01.csv,2,6,Anchored trill,408.576042,439.387500,417.594042,448.405500,30.811458,2.54379054,38799,midi_notes,0.757292,9.018000
003cold_01.csv,3,1,C major scale 1 octave up/down,621.496875,653.154167,630.514875,662.172167,31.657292,1.10255743,39865,midi_notes,0.757292,9.018000
003cold_01.csv,3,2,Max loudness chords,653.154167,662.089583,662.172167,671.107583,8.935417,1.67504532,11252,inferred_gap_no_midi_notes,0.757292,9.018000
003cold_01.csv,3,3,"Hold G, 321",662.089583,693.748958,671.107583,702.766958,31.659375,2.45837816,39867,midi_notes,0.757292,9.018000
003cold_01.csv,3,4,Chromatic octaves,696.876042,706.610417,705.894042,715.628417,9.734375,2.59951075,12258,midi_notes,0.757292,9.018000
003cold_01.csv,3,5,C major arpeggios,706.610417,706.610417,715.628417,715.628417,0.000000,nan,0,midi_notes,0.757292,9.018000
003cold_01.csv,3,6,Anchored trill,709.116667,739.744792,718.134667,748.762792,30.628125,2.58029545,38569,midi_notes,0.757292,9.018000
003cold_01.csv,4,1,C major scale 1 octave up/down,913.282292,944.957292,922.300292,953.975292,31.675000,0.05420043,39887,midi_notes,0.757292,9.018000
003cold_01.csv,4,2,Max loudness chords,944.957292,954.735417,953.975292,963.753417,9.778125,1.42611517,12313,inferred_gap_no_midi_notes,0.757292,9.018000
003cold_01.csv,4,3,"Hold G, 321",954.735417,985.752083,963.753417,994.770083,31.016667,1.54625990,39058,midi_notes,0.757292,9.018000
003cold_01.csv,4,4,Chromatic octaves,996.648958,1005.301042,1005.666958,1014.319042,8.652083,2.57484772,10895,midi_notes,0.757292,9.018000
003cold_01.csv,4,5,C major arpeggios,1005.301042,1005.301042,1014.319042,1014.319042,0.000000,nan,0,midi_notes,0.757292,9.018000
003cold_01.csv,4,6,Anchored trill,1020.871875,1038.546875,1029.889875,1047.564875,17.675000,0.25831815,22257,midi_notes,0.757292,9.018000
003cold_01.csv,5,1,C major scale 1 octave up/down,1238.939583,1270.189583,1247.957583,1279.207583,31.250000,0.03737933,39351,midi_notes,0.757292,9.018000
003cold_01.csv,5,2,Max loudness chords,1270.189583,1279.321875,1279.207583,1288.339875,9.132292,2.15254784,11500,inferred_gap_no_midi_notes,0.757292,9.018000
003cold_01.csv,5,3,"Hold G, 321",1279.321875,1314.118750,1288.339875,1323.136750,34.796875,2.30096109,43819,midi_notes,0.757292,9.018000
003cold_01.csv,5,4,Chromatic octaves,1317.014583,1320.918750,1326.032583,1329.936750,3.904167,2.60151515,4917,midi_notes,0.757292,9.018000
003cold_01.csv,5,5,C major arpeggios,1320.918750,1320.918750,1329.936750,1329.936750,0.000000,nan,0,midi_notes,0.757292,9.018000
003cold_01.csv,5,6,Anchored trill,1326.670833,1357.577083,1335.688833,1366.595083,30.906250,2.23985167,38919,midi_notes,0.757292,9.018000
