file,block,exercise_index,exercise,midi_start_from_anchor_sec,midi_end_from_anchor_sec,emg_start_sec,emg_end_sec,duration_sec,emg_rms_mv,sample_count,source,midi_anchor_lowest_note_sec,emg_anchor_imu_punch_sec
010warm.csv,1,1,C major scale 1 octave up/down,8.644792,38.498958,21.733042,51.587208,29.854167,0.55472702,37594,midi_notes,1.951042,13.088250
010warm.csv,1,2,Max loudness chords,38.498958,54.690625,51.587208,67.778875,16.191667,0.53443500,20390,inferred_gap_no_midi_notes,1.951042,13.088250
010warm.csv,1,3,"Hold G, 321",54.690625,84.372917,67.778875,97.461167,29.682292,0.43747562,37377,midi_notes,1.951042,13.088250
010warm.csv,1,4,Chromatic octaves,89.598958,104.340625,102.687208,117.428875,14.741667,0.55305646,18564,midi_notes,1.951042,13.088250
010warm.csv,1,5,C major arpeggios,104.340625,104.340625,117.428875,117.428875,0.000000,nan,0,midi_notes,1.951042,13.088250
010warm.csv,1,6,Anchored trill,116.705208,146.763542,129.793458,159.851792,30.058333,0.33148243,37851,midi_notes,1.951042,13.088250
010warm.csv,2,1,C major scale 1 octave up/down,358.830208,390.343750,371.918458,403.432000,31.513542,0.52732574,39684,midi_notes,1.951042,13.088250
010warm.csv,2,2,Max loudness chords,390.343750,400.377083,403.432000,413.465333,10.033333,0.60129003,12635,inferred_gap_no_midi_notes,1.951042,13.088250
010warm.csv,2,3,"Hold G, 321",400.377083,430.550000,413.465333,443.638250,30.172917,0.55055345,37995,midi_notes,1.951042,13.088250
010warm.csv,2,4,Chromatic octaves,433.638542,438.455208,446.726792,451.543458,4.816667,0.55808887,6066,midi_notes,1.951042,13.088250
010warm.csv,2,5,C major arpeggios,442.780208,443.923958,455.868458,457.012208,1.143750,0.56089159,1440,midi_notes,1.951042,13.088250
010warm.csv,2,6,Anchored trill,446.007292,476.997917,459.095542,490.086167,30.990625,0.69667450,39025,midi_notes,1.951042,13.088250
010warm.csv,3,1,C major scale 1 octave up/down,626.101042,656.463542,639.189292,669.551792,30.362500,0.19117312,38234,midi_notes,1.951042,13.088250
010warm.csv,3,2,Max loudness chords,656.463542,665.657292,669.551792,678.745542,9.193750,0.19838657,11577,inferred_gap_no_midi_notes,1.951042,13.088250
010warm.csv,3,3,"Hold G, 321",665.657292,695.622917,678.745542,708.711167,29.965625,0.22412579,37735,midi_notes,1.951042,13.088250
010warm.csv,3,4,Chromatic octaves,700.043750,704.492708,713.132000,717.580958,4.448958,0.21590098,5602,midi_notes,1.951042,13.088250
010warm.csv,3,5,C major arpeggios,706.486458,707.576042,719.574708,720.664292,1.089583,0.17534732,1372,midi_notes,1.951042,13.088250
010warm.csv,3,6,Anchored trill,711.437500,741.662500,724.525750,754.750750,30.225000,0.34136121,38061,midi_notes,1.951042,13.088250
010warm.csv,4,1,C major scale 1 octave up/down,929.230208,959.639583,942.318458,972.727833,30.409375,0.13992900,38293,midi_notes,1.951042,13.088250
010warm.csv,4,2,Max loudness chords,959.639583,966.988542,972.727833,980.076792,7.348958,0.33618806,9254,inferred_gap_no_midi_notes,1.951042,13.088250
010warm.csv,4,3,"Hold G, 321",966.988542,998.020833,980.076792,1011.109083,31.032292,0.29170786,39078,midi_notes,1.951042,13.088250
010warm.csv,4,4,Chromatic octaves,1000.133333,1004.933333,1013.221583,1018.021583,4.800000,0.17086676,6045,midi_notes,1.951042,13.088250
010warm.csv,4,5,C major arpeggios,1017.129167,1018.271875,1030.217417,1031.360125,1.142708,1.93323405,1439,midi_notes,1.951042,13.088250
010warm.csv,4,6,Anchored trill,1019.720833,1050.011458,1032.809083,1063.099708,30.290625,0.14135617,38144,midi_notes,1.951042,13.088250
010warm.csv,5,1,C major scale 1 octave up/down,1228.816667,1259.193750,1241.904917,1272.282000,30.377083,nan,0,midi_notes,1.951042,13.088250
010warm.csv,5,2,Max loudness chords,1259.193750,1267.948958,1272.282000,1281.037208,8.755208,nan,0,inferred_gap_no_midi_notes,1.951042,13.088250
010warm.csv,5,3,"Hold G, 321",1267.948958,1297.398958,1281.037208,1310.487208,29.450000,nan,0,midi_notes,1.951042,13.088250
010warm.csv,5,4,Chromatic octaves,1300.457292,1305.082292,1313.545542,1318.170542,4.625000,nan,0,midi_notes,1.951042,13.088250
010warm.csv,5,5,C major arpeggios,1308.138542,1312.402083,1321.226792,1325.490333,4.263542,nan,0,midi_notes,1.951042,13.088250
010warm.csv,5,6,Anchored trill,1330.425000,1361.763542,1343.513250,1374.851792,31.338542,nan,0,midi_notes,1.951042,13.088250
